"table_schema","table_name","column_name"
"vc","vpx_dvs_vspan_ports","vspan_session_key"
"vc","vpx_dvs_vspan_ports","port_use"
"vc","vpx_dvs_vspan_ports","port_identifier_type"
"vc","vpx_dvs_vspan_ports","port_identifier_value"
"vc","vpx_dvs_vspan_ports","vlan_id"
"vc","vpx_dvs_vspan_ports","ip_address"
"vc","vpx_dvs_vspan_ports","surr_key"
"vc","vpx_dvs_vspan_session","dvs_id"
"vc","vpx_dvs_vspan_session","vspan_session_key"
"vc","vpx_dvs_vspan_session","session_type"
"vc","vpx_dvs_vspan_session","name"
"vc","vpx_dvs_vspan_session","description"
"vc","vpx_dvs_vspan_session","session_enabled"
"vc","vpx_dvs_vspan_session","encapsulation_vlanid"
"vc","vpx_dvs_vspan_session","strip_original_vlan"
"vc","vpx_dvs_vspan_session","mirrored_packet_length"
"vc","vpx_dvs_vspan_session","normal_traffic_allowed"
"vc","vpx_dvs_vspan_session","sampling_rate"
"vc","vpx_dvs_vspan_session","encap_type"
"vc","vpx_dvs_vspan_session","erspan_id"
"vc","vpx_dvs_vspan_session","erspan_cos"
"vc","vpx_dvs_vspan_session","erspan_gra_nanosec"
"vc","vpx_dvs_vspan_session","vspan_netstack"
"vc","vpx_dvs_vspan_session","surr_key"
"vc","vpx_entity","id"
"vc","vpx_entity","name"
"vc","vpx_entity","type_id"
"vc","vpx_entity","parent_id"
"vc","vpx_entity_last_event","entity_id"
"vc","vpx_entity_last_event","event_type"
"vc","vpx_entity_last_event","last_event_id"
"vc","vpx_entity_module_xref","entity_id"
"vc","vpx_entity_module_xref","module_id"
"vc","vpx_entity_tag_xref","entity_id"
"vc","vpx_entity_tag_xref","tag_id"
"vc","vpx_entity_vmop_count","id"
"vc","vpx_entity_vmop_count","poweron_count"
"vc","vpx_entity_vmop_count","poweroff_count"
"vc","vpx_entity_vmop_count","suspend_count"
"vc","vpx_entity_vmop_count","reset_count"
"vc","vpx_entity_vmop_count","rebootguest_count"
"vc","vpx_entity_vmop_count","standbyguest_count"
"vc","vpx_entity_vmop_count","shutdownguest_count"
"vc","vpx_entity_vmop_count","create_count"
"vc","vpx_entity_vmop_count","destroy_count"
"vc","vpx_entity_vmop_count","register_count"
"vc","vpx_entity_vmop_count","unregister_count"
"vc","vpx_entity_vmop_count","reconfigure_count"
"vc","vpx_entity_vmop_count","clone_count"
"vc","vpx_entity_vmop_count","deploy_count"
"vc","vpx_entity_vmop_count","changehost_count"
"vc","vpx_entity_vmop_count","changeds_count"
"vc","vpx_entity_vmop_count","changehostds_count"
"vc","vpx_entity_vmop_count","vmotion_count"
"vc","vpx_entity_vmop_count","svmotion_count"
"vc","vpx_entity_vmop_count","xvmotion_count"
"vc","vpx_event_partition_lookup","start_date"
"vc","vpx_event_partition_lookup","partition_index"
"vc","vpx_ext","ext_id"
"vc","vpx_ext","version"
"vc","vpx_ext","heartbeat"
"vc","vpx_ext","subject_name"
"vc","vpx_ext","thumbprint"
"vc","vpx_ext","type_name"
"vc","vpx_ext","health_url"
"vc","vpx_ext","company"
"vc","vpx_ext","ovf_consumer_url"
"vc","vpx_ext","ovf_consumer_section_types"
"vc","vpx_ext","company_url"
"vc","vpx_ext","product_url"
"vc","vpx_ext","management_url"
"vc","vpx_ext","self_entity_id"
"vc","vpx_ext","in_solution_manager_flg"
"vc","vpx_ext","small_icon_url"
"vc","vpx_ext","desc_label"
"vc","vpx_ext","desc_summary"
"vc","vpx_ext","is_only_managed_by_sp_user"
"vc","vpx_ext_client","ext_client_id"
"vc","vpx_ext_client","ext_id"
"vc","vpx_ext_client","url"
"vc","vpx_ext_client","version"
"vc","vpx_ext_client","company"
"vc","vpx_ext_client","type"
"vc","vpx_ext_client","desc_label"
"vc","vpx_ext_client","desc_summary"
"vc","vpx_ext_data","ext_id"
"vc","vpx_ext_data","data_key"
"vc","vpx_ext_data","data_value"
"vc","vpx_ext_data","surr_key"
"vc","vpx_ext_managedby_info","ext_id"
"vc","vpx_ext_managedby_info","type"
"vc","vpx_ext_managedby_info","small_icon_url"
"vc","vpx_ext_managedby_info","description"
"vc","vpx_ext_managedby_info","icon_url"
"vc","vpx_ext_privs","priv_id"
"vc","vpx_ext_privs","ext_id"
"vc","vpx_ext_privs","group_name"
"vc","vpx_ext_privs","surr_key"
"vc","vpx_ext_server","ext_server_id"
"vc","vpx_ext_server","ext_id"
"vc","vpx_ext_server","url"
"vc","vpx_ext_server","company"
"vc","vpx_ext_server","type"
"vc","vpx_ext_server","server_thumbprint"
"vc","vpx_ext_server","desc_label"
"vc","vpx_ext_server","desc_summary"
"vc","vpx_ext_server_email","ext_email_id"
"vc","vpx_ext_server_email","ext_server_id"
"vc","vpx_ext_server_email","email_address"
"vc","vpx_ext_tabs","ext_id"
"vc","vpx_ext_tabs","tab_index"
"vc","vpx_ext_tabs","label"
"vc","vpx_ext_tabs","url"
"vc","vpx_ext_tabs","surr_key"
"vc","vpx_ext_type_ids","ext_id"
"vc","vpx_ext_type_ids","type"
"vc","vpx_ext_type_ids","id"
"vc","vpx_ext_type_ids","type_schema"
"vc","vpx_ext_type_ids","surr_key"
"vc","vpx_ext_upgrade","status"
"vc","vpx_fcd_datastore_info","id"
"vc","vpx_fcd_datastore_info","storage_url"
"vc","vpx_fcd_datastore_info","vclock"
"vc","vpx_fcd_snapshot_info","id"
"vc","vpx_fcd_snapshot_info","snapshot_backing_object_id"
"vc","vpx_fcd_snapshot_info","snapshot_description"
"vc","vpx_fcd_snapshot_info","snapshot_id"
"vc","vpx_fcd_snapshot_info","snapshot_disk_path"
"vc","vpx_field_def","id"
"vc","vpx_field_def","name"
"vc","vpx_field_def","mo_type_name"
"vc","vpx_field_def","create_def_priv"
"vc","vpx_field_def","delete_def_priv"
"vc","vpx_field_def","read_def_priv"
"vc","vpx_field_def","update_def_priv"
"vc","vpx_field_def","create_val_priv"
"vc","vpx_field_def","delete_val_priv"
"vc","vpx_field_def","read_val_priv"
"vc","vpx_field_def","update_val_priv"
"vc","vpx_field_val","field_id"
"vc","vpx_field_val","entity_id"
"vc","vpx_field_val","value"
"vc","vpx_field_val","mo_id"
"vc","vpx_folder_namespace","id"
"vc","vpx_folder_namespace","namespace_id"
"vc","vpx_guest_disk","vm_id"
"vc","vpx_guest_disk","path"
"vc","vpx_guest_disk","capacity"
"vc","vpx_guest_disk","free_space"
"vc","vpx_hci_config_info","cluster_id"
"vc","vpx_hci_config_info","lockdown_mode"
"vc","vpx_hci_config_info","datetime_config"
"vc","vpx_hci_config_info","hci_workflow_state"
"vc","vpx_hci_config_info","configured_hosts"
"vc","vpx_hci_config_info","min_esx_version"
"vc","vpx_hci_dvs_settings","dvs_id"
"vc","vpx_hci_dvs_settings","physical_nics"
"vc","vpx_hci_dvs_settings","cluster_id"
"vc","vpx_hci_nw_settings","dvpg_id"
"vc","vpx_hci_nw_settings","service_type"
"vc","vpx_hci_nw_settings","dvs_id"
"vc","vpx_hci_nw_settings","cluster_id"
"vc","vpx_host","id"
"vc","vpx_host","datacenter_id"
"vc","vpx_host","dns_name"
"vc","vpx_host","ip_address"
"vc","vpx_host","expected_ssl_thumbprint"
"vc","vpx_host","host_ssl_thumbprint"
"vc","vpx_host","user_name"
"vc","vpx_host","password"
"vc","vpx_host","password_last_upd_dt"
"vc","vpx_host","ipmi_ip_address"
"vc","vpx_host","ipmi_mac_address"
"vc","vpx_host","ipmi_user_name"
"vc","vpx_host","ipmi_password"
"vc","vpx_host","soap_port"
"vc","vpx_host","authd_port"
"vc","vpx_host","vpxa_id"
"vc","vpx_host","uuid_bios"
"vc","vpx_host","enabled"
"vc","vpx_host","vmotion_enabled"
"vc","vpx_host","licensed_edition"
"vc","vpx_host","product_name"
"vc","vpx_host","product_fullname"
"vc","vpx_host","product_vendor"
"vc","vpx_host","product_version"
"vc","vpx_host","product_build"
"vc","vpx_host","product_os_type"
"vc","vpx_host","product_line_id"
"vc","vpx_host","product_api_type"
"vc","vpx_host","product_api_version"
"vc","vpx_host","capability"
"vc","vpx_host","host_vendor"
"vc","vpx_host","host_model"
"vc","vpx_host","cpu_model"
"vc","vpx_host","cpu_count"
"vc","vpx_host","cpu_core_count"
"vc","vpx_host","cpu_thread_count"
"vc","vpx_host","numa_type"
"vc","vpx_host","cpu_hz"
"vc","vpx_host","mem_size"
"vc","vpx_host","smc_present"
"vc","vpx_host","cpu_power_mgmt_policy"
"vc","vpx_host","cpu_power_mgmt_support"
"vc","vpx_host","nic_count"
"vc","vpx_host","hba_count"
"vc","vpx_host","config"
"vc","vpx_host","vm_hardware_info"
"vc","vpx_host","vm_prov_policy"
"vc","vpx_host","root_res_config"
"vc","vpx_host","boot_time"
"vc","vpx_host","boot_time_on_host"
"vc","vpx_host","das_node_name"
"vc","vpx_host","maintenance_mode"
"vc","vpx_host","power_state"
"vc","vpx_host","resource_info"
"vc","vpx_host","config_manager"
"vc","vpx_host","local_ip_address"
"vc","vpx_host","host_key"
"vc","vpx_host","admin_disabled_flg"
"vc","vpx_host","management_ip"
"vc","vpx_host","faulttolerance_enabled_flg"
"vc","vpx_host","agent_vm_datastore_id"
"vc","vpx_host","agent_vm_network_id"
"vc","vpx_host","licensable_resources"
"vc","vpx_host","endorsement_key"
"vc","vpx_host","attestation_identity_key"
"vc","vpx_host","cnx_id"
"vc","vpx_host","network_runtime_info"
"vc","vpx_host","gateway_type"
"vc","vpx_host","gateway_id"
"vc","vpx_host","gateway_trust_token"
"vc","vpx_host","pmem_capacity_in_mb"
"vc","vpx_host","crypto_state"
"vc","vpx_host","crypto_key_id"
"vc","vpx_host","crypto_key_provider_id"
"vc","vpx_host","crypto_enable"
"vc","vpx_host_cpu","host_id"
"vc","vpx_host_cpu","cpu_index"
"vc","vpx_host_cpu","hz"
"vc","vpx_host_cpu","bus_hz"
"vc","vpx_host_cpu","description"
"vc","vpx_host_cpu","vendor"
"vc","vpx_host_cpu_cpuid_feature","host_id"
"vc","vpx_host_cpu_cpuid_feature","cpu_index"
"vc","vpx_host_cpu_cpuid_feature","cpu_feature_level"
"vc","vpx_host_cpu_cpuid_feature","cpu_feature_vendor"
"vc","vpx_host_cpu_cpuid_feature","cpu_eax"
"vc","vpx_host_cpu_cpuid_feature","cpu_ebx"
"vc","vpx_host_cpu_cpuid_feature","cpu_ecx"
"vc","vpx_host_cpu_cpuid_feature","cpu_edx"
"vc","vpx_host_cpu_thread","host_id"
"vc","vpx_host_cpu_thread","cpu_index"
"vc","vpx_host_cpu_thread","thread_id"
"vc","vpx_host_cpuid_feature","host_id"
"vc","vpx_host_cpuid_feature","host_feature_level"
"vc","vpx_host_cpuid_feature","host_feature_vendor"
"vc","vpx_host_cpuid_feature","host_eax"
"vc","vpx_host_cpuid_feature","host_ebx"
"vc","vpx_host_cpuid_feature","host_ecx"
"vc","vpx_host_cpuid_feature","host_edx"
"vc","vpx_host_cpuid_feature","surr_key"
"vc","vpx_host_crypto_keys","key_id"
"vc","vpx_host_crypto_keys","host_id"
"vc","vpx_host_crypto_keys","crypto_key_id"
"vc","vpx_host_crypto_keys","crypto_key_provider_id"
"vc","vpx_host_crypto_keys","usage_count"
"vc","vpx_host_crypto_tag_keys","key_id"
"vc","vpx_host_crypto_tag_keys","crypto_tag_id"
"vc","vpx_host_disableadmin","host_id"
"vc","vpx_host_disableadmin","entity_type"
"vc","vpx_host_disableadmin","entity_moid"
"vc","vpx_host_disableadmin","principal_name"
"vc","vpx_host_disableadmin","group_flg"
"vc","vpx_host_disableadmin","propagate_flg"
"vc","vpx_host_disableadmin","role_id_val"
"vc","vpx_host_dvxclass","host_id"
"vc","vpx_host_dvxclass","deviceclass"
"vc","vpx_host_dvxclass","checkpoint_supported"
"vc","vpx_host_dvxclass","swdmatracing_supported"
"vc","vpx_host_dvxclass","surr_key"
"vc","vpx_host_dvxclass","sriovnic"
"vc","vpx_host_gw_params","host_id"
"vc","vpx_host_gw_params","param_name"
"vc","vpx_host_gw_params","value"
"vc","vpx_host_internal_capability","host_id"
"vc","vpx_host_internal_capability","enumerate_extents_flg"
"vc","vpx_host_internal_capability","fast_suspend_resume_flg"
"vc","vpx_host_internal_capability","svm_vmx_diskcopy_flg"
"vc","vpx_host_internal_capability","lun_display_name_flg"
"vc","vpx_host_internal_capability","hostprofile_engine_flg"
"vc","vpx_host_internal_capability","internal_capability"
"vc","vpx_host_memory_tier_info","host_id"
"vc","vpx_host_memory_tier_info","memory_tiering_type"
"vc","vpx_host_memory_tier_info","memory_tier_info"
"vc","vpx_host_nfc_config","host_id"
"vc","vpx_host_nfc_config","total_memory"
"vc","vpx_host_nfc_config","streaming_memory"
"vc","vpx_host_node","host_id"
"vc","vpx_host_node","numa_id"
"vc","vpx_host_node","mem_range_begin"
"vc","vpx_host_node","mem_range_length"
"vc","vpx_host_node_cpu","host_id"
"vc","vpx_host_node_cpu","numa_id"
"vc","vpx_host_node_cpu","cpu_id"
"vc","vpx_host_partial_mm_status","host_id"
"vc","vpx_host_partial_mm_status","partial_mm_status"
"vc","vpx_host_pci_device","host_id"
"vc","vpx_host_pci_device","pci_id"
"vc","vpx_host_pci_device","class_id"
"vc","vpx_host_pci_device","bus"
"vc","vpx_host_pci_device","slot"
"vc","vpx_host_pci_device","pci_function"
"vc","vpx_host_pci_device","vendor_id"
"vc","vpx_host_pci_device","sub_vendor_id"
"vc","vpx_host_pci_device","vendor_name"
"vc","vpx_host_pci_device","device_id"
"vc","vpx_host_pci_device","sub_device_id"
"vc","vpx_host_pci_device","device_name"
"vc","vpx_host_pci_device","surr_key"
"vc","vpx_host_pci_device","numa_id"
"vc","vpx_host_perfinfo","host_id"
"vc","vpx_host_perfinfo","last_perf_time"
"vc","vpx_host_perfinfo","perf_refresh_rate"
"vc","vpx_host_profile","profile_id"
"vc","vpx_host_profile","ref_host_entity_id"
"vc","vpx_host_profile","created_time"
"vc","vpx_host_scsi_disk_partition","id"
"vc","vpx_host_scsi_disk_partition","host_id"
"vc","vpx_host_scsi_disk_partition","vmfs_uuid"
"vc","vpx_host_scsi_disk_partition","disk_name"
"vc","vpx_host_scsi_lun","id"
"vc","vpx_host_scsi_lun","host_id"
"vc","vpx_host_scsi_lun","uuid"
"vc","vpx_host_scsi_lun","canonical_name"
"vc","vpx_host_scsi_lun","display_name"
"vc","vpx_host_scsi_lun","update_display_name_flg"
"vc","vpx_host_scsilun_descriptor","id"
"vc","vpx_host_scsilun_descriptor","descriptor_id_val"
"vc","vpx_host_scsilun_descriptor","quality"
"vc","vpx_host_service_mode_state","host_id"
"vc","vpx_host_service_mode_state","service_mode_states"
"vc","vpx_host_sevinfo","host_id"
"vc","vpx_host_sevinfo","sev_state"
"vc","vpx_host_sevinfo","sev_max_guests"
"vc","vpx_host_sgxinfo","host_id"
"vc","vpx_host_sgxinfo","sgx_epc_memory_bytes"
"vc","vpx_host_sgxinfo","sgx_flc_mode"
"vc","vpx_host_sgxinfo","sgx_le_pub_key_hash"
"vc","vpx_host_sgxinfo","sgx_registration_info"
"vc","vpx_host_sgxinfo","sgx_reg_ppid"
"vc","vpx_host_sgxinfo","sgx_reg_time"
"vc","vpx_host_state_encryption_info","host_id"
"vc","vpx_host_state_encryption_info","protection_mode"
"vc","vpx_host_state_encryption_info","require_secure_boot"
"vc","vpx_host_state_encryption_info","require_exec_installed_only"
"vc","vpx_host_sync_gen","host_id"
"vc","vpx_host_sync_gen","master_gen"
"vc","vpx_host_sync_gen","master_spec_gen"
"vc","vpx_host_system_id_info","host_id"
"vc","vpx_host_system_id_info","system_identification_info"
"vc","vpx_host_text","id"
"vc","vpx_host_text","type_id"
"vc","vpx_host_text","value"
"vc","vpx_host_tpm_attestation","host_id"
"vc","vpx_host_tpm_attestation","attestation_time"
"vc","vpx_host_tpm_attestation","attestation_status"
"vc","vpx_host_tpm_attestation","attestation_message"
"vc","vpx_host_vflash","host_id"
"vc","vpx_host_vflash","capacity"
"vc","vpx_host_vflash","usage"
"vc","vpx_host_vflash","capacity_vmcache"
"vc","vpx_host_vflash","free_vmcache"
"vc","vpx_host_vflash","accessible"
"vc","vpx_host_vm_config_option","host_id"
"vc","vpx_host_vm_config_option","config_option_ver"
"vc","vpx_host_vm_config_option","data"
"vc","vpx_host_vm_config_option","array_index"
"vc","vpx_host_vm_config_option","config_option_desc"
"vc","vpx_host_vm_config_option","create_supported_flg"
"vc","vpx_host_vm_config_option","default_config_option_flg"
"vc","vpx_host_vm_config_option","run_supported_flg"
"vc","vpx_host_vm_config_option","upgrade_supported_flg"
"vc","vpx_host_vsan_runtime","id"
"vc","vpx_host_vsan_runtime","vsan_runtime_info"
"vc","vpx_host_x","host_id"
"vc","vpx_host_x","system_health"
"vc","vpx_host_x","das_node_name"
"vc","vpx_host_x","das_event_version"
"vc","vpx_host_x","das_event_key"
"vc","vpx_host_x","das_fdm_state_source"
"vc","vpx_host_x","das_vc_state"
"vc","vpx_host_x","das_fdm_state"
"vc","vpx_host_x","bios_version"
"vc","vpx_host_x","bios_release_date"
"vc","vpx_host_x","ha_attributes"
"vc","vpx_index_column","table_name"
"vc","vpx_index_column","index_name"
"vc","vpx_index_column","col_name"
"vc","vpx_infra_upd_ha_clstr_cfg","cluster_id"
"vc","vpx_infra_upd_ha_clstr_cfg","is_enabled"
"vc","vpx_infra_upd_ha_clstr_cfg","behavior"
"vc","vpx_infra_upd_ha_clstr_cfg","moderate_remediation"
"vc","vpx_infra_upd_ha_clstr_cfg","severe_remediation"
"vc","vpx_infra_upd_ha_cp","cluster_id"
"vc","vpx_infra_upd_ha_cp","provider_id"
"vc","vpx_infra_upd_ha_f_c_cfg","filter_id"
"vc","vpx_infra_upd_ha_f_c_cfg","cluster_id"
"vc","vpx_infra_upd_ha_f_h_cfg","filter_id"
"vc","vpx_infra_upd_ha_f_h_cfg","host_id"
"vc","vpx_infra_upd_ha_filter","filter_id"
"vc","vpx_infra_upd_ha_filter","provider_id"
"vc","vpx_infra_upd_ha_filter","uuid"
"vc","vpx_infra_upd_ha_filter","name"
"vc","vpx_infra_upd_ha_fltr_inf","filter_id"
"vc","vpx_infra_upd_ha_fltr_inf","hu_info_id"
"vc","vpx_infra_upd_ha_hu_info","hu_info_id"
"vc","vpx_infra_upd_ha_hu_info","provider_id"
"vc","vpx_infra_upd_ha_hu_info","name"
"vc","vpx_infra_upd_ha_hu_info","component_type"
"vc","vpx_infra_upd_ha_hu_info","description"
"vc","vpx_infra_upd_ha_p_h","provider_id"
"vc","vpx_infra_upd_ha_p_h","host_id"
"vc","vpx_infra_upd_ha_provider","provider_id"
"vc","vpx_infra_upd_ha_provider","provider_uuid"
"vc","vpx_infra_upd_ha_provider","provider_name"
"vc","vpx_infra_upd_ha_provider","user_name"
"vc","vpx_int_array","array_id"
"vc","vpx_int_array","type_id"
"vc","vpx_int_array","value"
"vc","vpx_int_array","array_index"
"vc","vpx_int_array","mo_type"
"vc","vpx_int_array","mo_id"
"vc","vpx_int_array","surr_key"
"vc","vpx_ip_address","entity_id"
"vc","vpx_ip_address","device_id"
"vc","vpx_ip_address","ip_address"
"vc","vpx_ip_pool","id"
"vc","vpx_ip_pool","datacenter_id"
"vc","vpx_ip_pool","name"
"vc","vpx_ip_pool","ipv4_subnet"
"vc","vpx_ip_pool","ipv4_netmask"
"vc","vpx_ip_pool","ipv4_gateway"
"vc","vpx_ip_pool","ipv4_range"
"vc","vpx_ip_pool","ipv4_dns"
"vc","vpx_ip_pool","ipv4_enabled"
"vc","vpx_ip_pool","ipv4_dhcp"
"vc","vpx_ip_pool","ipv6_subnet"
"vc","vpx_ip_pool","ipv6_netmask"
"vc","vpx_ip_pool","ipv6_gateway"
"vc","vpx_ip_pool","ipv6_range"
"vc","vpx_ip_pool","ipv6_dns"
"vc","vpx_ip_pool","ipv6_enabled"
"vc","vpx_ip_pool","ipv6_dhcp"
"vc","vpx_ip_pool","dns_domain"
"vc","vpx_ip_pool","dns_search_path"
"vc","vpx_ip_pool","host_prefix"
"vc","vpx_ip_pool","http_proxy"
"vc","vpx_ip_pool_allocation","pool_id"
"vc","vpx_ip_pool_allocation","allocation_id"
"vc","vpx_ip_pool_allocation","extension_key"
"vc","vpx_ip_pool_allocation","ip_address"
"vc","vpx_ip_pool_allocation","surr_key"
"vc","vpx_ip_pool_association","network_id"
"vc","vpx_ip_pool_association","pool_id"
"vc","vpx_job_log","job_id"
"vc","vpx_job_log","status"
"vc","vpx_job_log","last_run"
"vc","vpx_journal","id"
"vc","vpx_journal","type"
"vc","vpx_journal_entry","journal_id"
"vc","vpx_journal_entry","entry_id"
"vc","vpx_journal_entry","entry_name"
"vc","vpx_journal_entry","entry_value"
"vc","vpx_kmxd_services","id"
"vc","vpx_kmxd_services","uuid"
"vc","vpx_kmxd_services","hostname"
"vc","vpx_kmxd_services","port"
"vc","vpx_kmxd_services","cert"
"vc","vpx_kmxd_services","group_id"
"vc","vpx_kmxd_services","trusted_cls_id"
"vc","vpx_lic_auto_keys","entity_id"
"vc","vpx_lic_auto_keys","asset_id"
"vc","vpx_lic_auto_keys","license"
"vc","vpx_lic_tps_assets","asset_id"
"vc","vpx_lic_tps_assets","asset_name"
"vc","vpx_lic_tps_assets","description"
"vc","vpx_license_disconnected_hosts","host_entity_id"
"vc","vpx_lock","id"
"vc","vpx_mac_xvc_vmotion","mac_address"
"vc","vpx_module_def","id"
"vc","vpx_module_def","module_uuid"
"vc","vpx_module_def","cluster_id"
"vc","vpx_network","id"
"vc","vpx_network","name"
"vc","vpx_network","datacenter_id"
"vc","vpx_network","opaque_id"
"vc","vpx_network","opaque_type"
"vc","vpx_network","opaque_capability"
"vc","vpx_network","opaque_extra_config"
"vc","vpx_nic","entity_id"
"vc","vpx_nic","device_id"
"vc","vpx_nic","mac_address"
"vc","vpx_nic","is_connected"
"vc","vpx_nic","network_name"
"vc","vpx_nic","dns_config"
"vc","vpx_nic","ip_config"
"vc","vpx_nic","net_bios_config"
"vc","vpx_nic","surr_key"
"vc","vpx_non_orm_vm_config_info","id"
"vc","vpx_non_orm_vm_config_info","change_version"
"vc","vpx_non_orm_vm_config_info","change_tracking_enabled"
"vc","vpx_non_orm_vm_config_info","cpu_hot_add_enabled"
"vc","vpx_non_orm_vm_config_info","cpu_hot_remove_enabled"
"vc","vpx_non_orm_vm_config_info","mem_hot_add_enabled"
"vc","vpx_non_orm_vm_config_info","network_shaper_average_bps"
"vc","vpx_non_orm_vm_config_info","network_shaper_burst_size"
"vc","vpx_non_orm_vm_config_info","network_shaper_enabled_flg"
"vc","vpx_non_orm_vm_config_info","network_shaper_peak_bps"
"vc","vpx_non_orm_vm_config_info","hardware_num"
"vc","vpx_non_orm_vm_config_info","hardware_memory"
"vc","vpx_non_orm_vm_config_info","hardware_cores"
"vc","vpx_non_orm_vm_config_info","hardware_cores_auto"
"vc","vpx_non_orm_vm_config_info","virtual_ich7m_present"
"vc","vpx_non_orm_vm_config_info","virtual_smc_present"
"vc","vpx_non_orm_vm_config_info","conprefe_cl_po_suspend_flg"
"vc","vpx_non_orm_vm_config_info","conprefe_scr_power_on_flg"
"vc","vpx_non_orm_vm_config_info","conprefe_poweronwhenopened_flg"
"vc","vpx_non_orm_vm_config_info","tools_before_guest_standby_flg"
"vc","vpx_non_orm_vm_config_info","tools_before_guest_reboot_flg"
"vc","vpx_non_orm_vm_config_info","tools_before_guestshutdown_flg"
"vc","vpx_non_orm_vm_config_info","tools_tools_upgrade_policy"
"vc","vpx_non_orm_vm_config_info","tools_after_resume_flg"
"vc","vpx_non_orm_vm_config_info","tools_after_power_on_flg"
"vc","vpx_non_orm_vm_config_info","tools_sync_time_with_host_flg"
"vc","vpx_non_orm_vm_config_info","tools_pending_customization"
"vc","vpx_non_orm_vm_config_info","tools_tools_version"
"vc","vpx_non_orm_vm_config_info","tools_lastinstall_counter"
"vc","vpx_non_orm_vm_config_info","guest_full_name"
"vc","vpx_non_orm_vm_config_info","instance_uuid"
"vc","vpx_non_orm_vm_config_info","uuid"
"vc","vpx_non_orm_vm_config_info","annotation"
"vc","vpx_non_orm_vm_config_info","version"
"vc","vpx_non_orm_vm_config_info","template_flg"
"vc","vpx_non_orm_vm_config_info","mem_allocation_overhead_limit"
"vc","vpx_non_orm_vm_config_info","memory_allocation_reservation"
"vc","vpx_non_orm_vm_config_info","memory_allocation_limit"
"vc","vpx_non_orm_vm_config_info","mem_allocation_shares_shares"
"vc","vpx_non_orm_vm_config_info","mem_allocation_shares_level"
"vc","vpx_non_orm_vm_config_info","mem_allocexpan_reservation_flg"
"vc","vpx_non_orm_vm_config_info","hot_plug_memory_limit"
"vc","vpx_non_orm_vm_config_info","files_log_directory"
"vc","vpx_non_orm_vm_config_info","files_snapshot_directory"
"vc","vpx_non_orm_vm_config_info","files_vm_path_name"
"vc","vpx_non_orm_vm_config_info","files_suspend_directory"
"vc","vpx_non_orm_vm_config_info","files_ftmetadata_directory"
"vc","vpx_non_orm_vm_config_info","alternate_guest_name"
"vc","vpx_non_orm_vm_config_info","swap_placement"
"vc","vpx_non_orm_vm_config_info","location_id"
"vc","vpx_non_orm_vm_config_info","guest_id"
"vc","vpx_non_orm_vm_config_info","boot_optionenter_biossetup_flg"
"vc","vpx_non_orm_vm_config_info","boot_option_boot_delay"
"vc","vpx_non_orm_vm_config_info","boot_option_retry_enabled_flg"
"vc","vpx_non_orm_vm_config_info","boot_option_retry_delay"
"vc","vpx_non_orm_vm_config_info","boot_option_efi_sb_enabled"
"vc","vpx_non_orm_vm_config_info","cpu_allocation_overhead_limit"
"vc","vpx_non_orm_vm_config_info","cpu_allocation_reservation"
"vc","vpx_non_orm_vm_config_info","cpu_allocation_limit"
"vc","vpx_non_orm_vm_config_info","cpu_allocation_shares_shares"
"vc","vpx_non_orm_vm_config_info","cpu_allocation_shares_level"
"vc","vpx_non_orm_vm_config_info","c_alloc_expandable_reserv_flg"
"vc","vpx_non_orm_vm_config_info","def_po_ops_default_reset_type"
"vc","vpx_non_orm_vm_config_info","def_po_o_default_suspend_type"
"vc","vpx_non_orm_vm_config_info","def_power_ops_suspend_type"
"vc","vpx_non_orm_vm_config_info","def_power_ops_standby_action"
"vc","vpx_non_orm_vm_config_info","def_po_o_def_power_off_type"
"vc","vpx_non_orm_vm_config_info","default_power_ops_reset_type"
"vc","vpx_non_orm_vm_config_info","def_power_ops_power_off_type"
"vc","vpx_non_orm_vm_config_info","h_plug_memory_increment_size"
"vc","vpx_non_orm_vm_config_info","name"
"vc","vpx_non_orm_vm_config_info","npiv_world_wide_name_type"
"vc","vpx_non_orm_vm_config_info","npiv_temp_disabled"
"vc","vpx_non_orm_vm_config_info","npiv_on_rdm"
"vc","vpx_non_orm_vm_config_info","npiv_desired_nwwn"
"vc","vpx_non_orm_vm_config_info","npiv_desired_pwwn"
"vc","vpx_non_orm_vm_config_info","modified"
"vc","vpx_non_orm_vm_config_info","disk_uuid_enabled_flg"
"vc","vpx_non_orm_vm_config_info","snapshot_disabled_flg"
"vc","vpx_non_orm_vm_config_info","record_replay_enabled_flg"
"vc","vpx_non_orm_vm_config_info","fault_tolerance_type"
"vc","vpx_non_orm_vm_config_info","run_with_debug_info_flg"
"vc","vpx_non_orm_vm_config_info","virtual_mmu_usage"
"vc","vpx_non_orm_vm_config_info","virtual_exec_usage"
"vc","vpx_non_orm_vm_config_info","enable_logging_flg"
"vc","vpx_non_orm_vm_config_info","snapshot_locked_flg"
"vc","vpx_non_orm_vm_config_info","ht_sharing"
"vc","vpx_non_orm_vm_config_info","disable_acceleration_flg"
"vc","vpx_non_orm_vm_config_info","fl_snapshot_power_off_behavior"
"vc","vpx_non_orm_vm_config_info","flags_monitor_type"
"vc","vpx_non_orm_vm_config_info","use_toe_flg"
"vc","vpx_non_orm_vm_config_info","firmware"
"vc","vpx_non_orm_vm_config_info","max_mks_connections"
